Age_gt_Bilirubin,0,0.000462758,0.001154949,0.00066488,0.000743207,0.000605159
Alk_Phos_Normal,0.000123674,0.00156836,0,0,0.000958861,0.000530179
Bilirubin_gt_SGOT,0,0,0,0,0.002287637,0.000457527
Cholesterol_gt_Prothrombin,0.001994146,0,0,0,0,0.000398829
Copper_gt_Alk_Phos_1,0,0.001520654,0,0.000129961,0,0.000330123
Age_gt_Tryglicerides,0.001478614,0,0,0,0,0.000295723
Alk_Phos_gt_SGOT,0,0,0,0.00083963,2.98E-06,0.000168521
Alk_Phos_High,0,0,0,0.000306345,0,6.1269E-05
Albumin_gt_SGOT,0,0,0,0,3.40E-05,6.79484E-06
Age_gt_Alk_Phos_1,0,0,0,0,0,0
Age_gt_Platelets,0,0,0,0,0,0
Alk_Phos_gt_Prothrombin,0,0,0,0,0,0
Bilirubin_gt_Copper_1,0,0,0,0,0,0
Cholesterol_gt_Alk_Phos_1,0,0,0,0,0,0
Drug_Placebo,0,0,0,0,0,0
Platelets_gt_Prothrombin,0,0,0,0,0,0
